index,text,sentiment
3363, goodmorning/night to you too! sleep well,positive
27443, Yes! I love him. I have seen the eps so many time that I quote his lines with him.,positive
16789,_E LOL yeah I had a few slices of cheddar cheese b4 sleeping.,negative
12702,Good Morning everyone! Enjoy your day! Thinking of all my tweet friends,positive
21485, Thanks amigo!,positive
24575,Just took $10 off a guy who thinks he can bluff three times in a row and get away with it. Now back to showing how **** my work is,negative
23646,"playing guitar hero, waiting for Abby to text me after prom",neutral
9234,Had lunch at a Japanese sushi restaurant & I ordered in Japanese as I usually do in sushi places. Cambodian waitress didn`t have a clue,neutral
16281,"greek season two, i love this show.",positive
1695, they shall win,neutral
17255,"THIS TWITTER **** BORES ME, NOW I C Y I HAVEN`T BEEN ON HERE IN A MONTH",negative
9065, pups I would LOVE to..BUTT I will be saving lives Saturday night  although I know I am missing a BLAST,positive
5919,"we`re one, but we`re not the same, we get to carry each other",neutral
12287, that was funny n almost right,positive
7859,:: holy kraut. I canNOT stay up this late. But the book is done and in the author`s in box.  Tucking in with kitty-boys now. Nighty-night.,negative
27279," i was watching Harpers Island, lol... there was no vodka involved",neutral
18737, Welcome to two months ago! Banjo Tooie is about to be released!,neutral
8258,"Next movies for me : Terminator Salvation and Transformers 2, gonna be a meka spring this year",neutral
7494, I love finding regional groups of Twitterers! Glad I could connect you with a few new people,positive
2807,"****, we have some kind of bugs in our house. And we dont know why or what it is",negative
15270,Oh goody - It`s Doctor Who! Hooray for IPTV,neutral
17390," first of all i love your picture, PICTURE ****. & the boyfriend???  JACKIE. FML. WHY HAVEN`T YOU EMBRACED THE PHONE &",neutral
2234,Missing my baby ducks,negative
12701,"i cant sleep, i dont deserve this .... N you know it",negative
3825, Awww that`s so sweet  Wish you could see yourz 2,positive
26092," http://twitpic.com/4j585 - HAHA nice, now I need an iPhone",positive
3738,will deplurk too. buhbyeee  http://plurk.com/p/rp3ir,neutral
9522,Waiting on laundry to finish so I can go HOME. Think I`ll do my nails while I wait,neutral
23910,leaving now  dont miss me too much tweetbeaks <3,negative
15262,going to a garden centre today. should be funn :/ currently drinking egyptian spice tea and watching hollyoaks,positive
18363,there is absolutely nothing to eat in my house... epic fail,negative
17958,"I get another pack of geography test, so I have to correct it on the weekend.",neutral
15959," -  I wanna go see them in Edinburgh  won`t happen though haha , yir lucky! And have funnnn  ****",positive
24820,Got back from Arizona yesterday.  Moved the furniture and stuff out of the Arizona house and shipped it to Redwood City.    How sad.,negative
5447,Little girls and their shallowness annoy me. On the good side i didnt straighten my hair at all today and it looks some what decent,neutral
16625, when nina picked up my call lastnight i didnt know she was talking to me and i like totally didnt answerr,neutral
20748,"GREEN DAY IS PERFORMING ON SNL NEXT WEEK!  sorry, that made me happy and i`m still all ditzy from the Justin Timberlake skits",neutral
18624,Sittin at the hospital with isaac cause he hit his head,negative
13319,Is watching Bruce almighty,neutral
15828, is it a test to gauge audience reaction? who ARE you?!,neutral
1012,Think I`ll go enjoy the sun`s rays again...I LOVE being off work,positive
13329,He didnt leave a voicemail..  -121908inlove(:,neutral
27125, i knooow  its the pizza girl episode xD <3,positive
6233," LOL! Yeah, well, same applies to the grocery store.",neutral
6678,"_jean Now that I think about it, when I get to the States, they`ll probably still be touring, so they won`t be there  Dammit!",negative
6300,  May the 4th be with you too,positive
23783, That comment was just to ..well you know...to not reply to it.,neutral
13089,chillin with christina and diana,positive
17323,"Had a BLAST this weekend with my sweet girls in Vancouver, watching my awesome Celtic lads... AND I got to see Alissa! Now I`m home",positive
7034,I guess its bedtime. Goodnight twitter.  my bed is so big and empty without him.,positive
2027,Writing my first tweet,neutral
3490,Boy is going to a movie. I wish I didn`t feel like ****.,negative
25892, don`t be worried! I`m safe and sound!  <3 you!,positive
26931, Why so expensive,negative
1489,No one wants to sit with me at lunch  I guess I`ll just bury my head in my laptop and continue to be anti-social.,negative
20467,my iMac`s died  keeps cutting out for no reason. Anyone recommend a good mac place for service / parts? Think I need a new power supply,negative
7217, Brent Cross? wow! I live very close from there!,positive
14985,I gotta do my assignments tomorrow  OMG mackillop has swine,negative
5812, you`re so cute.,positive
5364, hehe--sorry.  I`ve never been very good at blending in...,neutral
15582,im feeling the burn of the last 4 days..gonna chill play xbox and watch stuff all day,neutral
6819," it`s not the 10.5% so much as the A)Sugar and B)Taste ... lord that`ll put ya down, and not in the fun way",negative
27415, Hey Pinky I ordered some stuff from that site you gave me. I got it yesterday in the mail so pretty  thanks,positive
25655,I`m not a fan of all day trainings I Novi. I`m one sleepy girl.,negative
17561,"I REALLY WANT TO GO TO artesia , cerritos on sunday for QUEST! LOL. imma die if i dont",neutral
9583, It`s is in the July issue of OXM... so I don`t have anything to link you to right now,neutral
4797,"when i cheered,i yelled SHAKE THESE at the end of a chant and did the suck it 'X' and got suspended & had to give a public apology,lol",negative
2611,"_ I`m good thanks! Did you have a good drive? Careful with your blackberry, we don`t want you getting screamed at",positive
5758, depressed that both of those are already out but yours isnt. I want your book!!,neutral
1464,"****, got Chili Beans on my shirt  I hate that I can be a messy eater. Such a lady!",negative
8263, 'I SAAAAAAID!!' Haha. It kinda makes me sad though.  http://bit.ly/uJUA3,negative
6387," It was crazy all day today and I have a feeling it`s going to be that way tomorrow, too.  Enjoy your couple of days off though",neutral
24412, Thanks for tweeting a very useful set of refs - I`m in the middle of adding them to a chapter I`m editing,positive
14041, thankyou,positive
11699," dont be gloomy...go out and get urself ice-cream.or gin,whichever",positive
13141,Powerdvd doesn`t want to play my Pushing Daisies dvd. I only want screenies to make icons with! Copy protection gone bonkers?,neutral
26281," Just bad day. T_____T Gyah. No car, baby-client is teething and miserable, I forgot to pack a lunch, and I has to get a new car.",negative
19251,the sing store won`t work.,neutral
16595, Press `Ctrl` on bottom right. It`s there.  KY,neutral
14212," Awe man, that sucks. Everyone makes mistakes. I have a feeling that people can forgive you",neutral
17201,"Had to change 'within 50 miles', because within 25 miles were effin` BORING.",negative
23267,"Ate Mandy, please forgive me. I really am sorry. I don`t wanna lose my Bff",negative
361, Looking forward to your gig in Ireland!!!  See ya there!,neutral
9970, i hope such moments inspire you on your political journey back home. all the best,positive
7649,about to go to acting school  yayay,positive
546, hay wats ur AIM? we should chat,neutral
18261,Just checked my bank balance. I spend like a millionaire despite the fact I am nowhere near as rich as one.,neutral
750, Thanks! Welcome back!,positive
8699,"Ugh,what a boring day",negative
9169,http://twitpic.com/4wf30 - EEEEEEEEEEE!!!!! IT CAME!!!!,positive
434,http://twitpic.com/4wukt - We bought Ludi her own rug. Dogs are the best,positive
11250,so wanted to go to the Basshunter concert tonight.  so so so wanted to.,positive
25179,"_ I hope filming is going well  I`m new to the whole 'Twilight phenomenon', they couldn`t have picked a better 'vampire'!",neutral
7782,Jennnnnn richhhh wast to the ed,neutral
4143," Need a tickettttt  Gah. Ya you`ve got me on there, reason346.. Haven`t listened to dear Elliott for a few weeks...overdue..",negative
16733,I miss the old healthy me and I am loosing faith that I ever will be again,negative
4609,6789998212 haha love soulja boys new song,positive
13512,Sad face moment of the day,negative
7612," agreed  it did take me a little while to find my way on stocktwits, but once I did, I cant imagine working w/o it",neutral
12909,@ inthebattle its really cute. One of my favorites.,positive
27113,Listening to Music Box.  When Mariah could still sing,neutral
4312," Yep, exactly   And I`m really sad about this tour...I know I`m gonna cry at my last M&G....",negative
11,I really really like the song Love Story by Taylor Swift,positive
16834,Still totally excited that my oldest friend  has twitter. I luff my Spencer! Even though he has rabies,positive
1327,  it might be the swine flu! haha `cause i`ve got the flu,negative
10651,Had a lovely Mothers Day,positive
16501,_ i know !  my BG looks emo now .! lol,neutral
8784, tried to edit the page but couldn`t add my name  can you pop me on the list please!,neutral
4963,  ya i can never watch any of them :l,neutral
8931,Heavenly Donuts at 11:30 at night...sounds like a heavenly match to me.  SIYAL8R,neutral
854,Just got confirmed that itÃ¯Â¿Â½s pizza-time with some ex co-workers on friday...looking forward to it,positive
4537, well us Brits have to wait a few more days for it!  I thought it was all gonna realized at once! I guess it`s worth the wait!,positive
720, good luck!! How exciting,positive
1979, we want ot protect MoleskineÃ¯Â¿Â½ notebooks worldwide. That is all.,neutral
16351, hmm so late. Well its early for me.. HA,neutral
17788, salt and vinegar,neutral
18385,Watching Battlestar Galactica Season 1...Yeah you read it right!,positive
16849,Last days of maternity leave,neutral
5128,Finally lost FM97,negative
12106,Why does flickr no longer recognize my e-mail addresses.  I can`t log in.,negative
2806,So bored... need more people for rsmv !!  jagex doesn`t let u say RSMV unless its the first word u say in the sentence.. sad,negative
9159,i have no idea wtf im doing,negative
